,id,mean_dist_day,mean_over_speed_perc,Gender
2522,3423311194,47.93,5,Female
2523,3423313162,54.86,4,Male
2524,3423310719,34.3,8,Female
2525,3423313189,53.1,4,Male
2526,3423310583,41.62,4,Female
2527,3423314070,67.55,9,Female
2528,3423311294,60.29,6,Male
2529,3423313566,60.44,3,Female
2530,3423314134,30.15,6,Female
2531,3423313146,48.98,7,Male
2532,3423312206,45.56,4,Female
2533,3423313090,46.39,7,Male
2534,3423312712,54.84,3,Male
2535,3423311360,45.67,7,Female
2536,3423313454,47.0,5,Female
2537,3423314201,40.99,7,Female
2538,3423312689,50.64,5,Male
2539,3423311362,53.24,3,Male
2540,3423313617,61.45,9,Female
2541,3423313059,48.35,3,Female
2542,3423314229,33.51,4,Female
2543,3423313380,47.64,5,Female
2544,3423313184,31.37,5,Female
2545,3423313906,41.53,5,Female
2546,3423314323,56.07,6,Female
2547,3423311340,54.43,4,Male
2548,3423313281,65.17,4,Female
2549,3423311464,50.66,6,Male
2550,3423311746,56.41,7,Female
2551,3423311836,49.76,5,Female
2552,3423311867,44.0,4,Male
2553,3423312419,55.67,2,Female
2554,3423310914,53.45,5,Female
2555,3423312944,48.64,6,Female
2556,3423311143,39.16,5,Male
2557,3423313835,43.46,6,Male
2558,3423313000,48.79,5,Female
2559,3423310732,51.7,5,Male
2560,3423313427,34.76,5,Male
2561,3423311884,41.93,6,Male
2562,3423310508,64.32,4,Female
2563,3423313076,45.64,6,Female
2564,3423312446,49.3,5,Female
2565,3423313033,41.5,4,Female
2566,3423313115,54.82,5,Male
2567,3423310902,48.47,4,Male
2568,3423311492,43.07,1,Male
2569,3423313113,64.36,6,Male
2570,3423311034,66.9,5,Female
2571,3423313372,60.9,6,Male
2572,3423311132,42.6,5,Male
2573,3423312037,60.85,5,Female
2574,3423312792,66.57,2,Female
2575,3423314236,53.67,6,Male
2576,3423311113,65.02,11,Male
2577,3423313097,43.18,4,Male
2578,3423313253,52.0,3,Male
2579,3423312643,54.1,4,Male
2580,3423313748,47.57,6,Female
2581,3423311682,49.57,5,Female
2582,3423312749,44.84,7,Male
2583,3423312779,55.73,1,Male
2584,3423310921,37.3,5,Male
2585,3423312218,55.44,5,Male
2586,3423314104,47.04,4,Female
2587,3423314171,51.36,9,Male
2588,3423313808,70.59,2,Female
2589,3423311226,56.02,6,Female
2590,3423312874,46.99,7,Female
2591,3423314115,53.64,3,Male
2592,3423310907,39.17,4,Male
2593,3423314369,39.19,8,Male
2594,3423314193,52.8,7,Female
2595,3423311508,55.62,3,Female
2596,3423311553,43.95,3,Male
2597,3423312105,39.31,6,Female
2598,3423310990,42.46,5,Male
2599,3423313362,47.59,4,Male
2600,3423312085,40.71,5,Female
2601,3423310771,31.62,2,Male
2602,3423311606,31.14,9,Female
2603,3423314047,39.21,6,Male
2604,3423311526,50.7,7,Male
2605,3423311339,47.91,4,Male
2606,3423311138,54.47,4,Female
2607,3423313529,47.52,2,Male
2608,3423312934,65.2,7,Male
2609,3423311657,59.48,4,Female
2610,3423312789,62.58,5,Female
2611,3423313511,50.47,6,Female
2612,3423314083,53.41,3,Female
2613,3423314093,83.42,5,Male
2614,3423311116,58.78,3,Male
2615,3423313290,41.65,7,Male
2616,3423313023,53.0,3,Male
2617,3423313826,56.12,0,Male
2618,3423313172,37.54,5,Female
2619,3423314027,46.08,7,Female
2620,3423311961,34.55,7,Male
2621,3423314295,46.45,4,Female
2622,3423312811,66.17,6,Male
2623,3423312869,44.1,2,Male
2624,3423311860,56.24,5,Female
2625,3423311652,53.48,5,Female
2626,3423313085,70.32,4,Male
2627,3423311181,46.94,6,Male
2628,3423313899,36.98,6,Male
2629,3423311793,49.3,3,Female
2630,3423311035,27.04,6,Male
2631,3423311048,45.28,6,Female
2632,3423313244,50.03,2,Male
2633,3423311876,68.13,2,Female
2634,3423310986,26.78,2,Female
2635,3423311305,58.24,5,Female
2636,3423314062,46.98,6,Male
2637,3423312616,34.04,9,Male
2638,3423310808,53.49,4,Female
2639,3423311991,44.63,2,Male
2640,3423312238,51.27,6,Male
2641,3423311460,62.51,4,Male
2642,3423313642,42.25,5,Male
2643,3423313616,39.53,6,Female
2644,3423311957,46.59,4,Female
2645,3423311767,27.8,6,Male
2646,3423311255,52.12,7,Female
2647,3423310601,49.26,7,Female
2648,3423313447,55.56,5,Female
2649,3423310756,40.53,4,Female
2650,3423312294,53.96,1,Female
2651,3423311691,44.44,7,Female
2652,3423313755,61.23,3,Male
2653,3423312095,32.67,3,Male
2654,3423313916,36.99,3,Male
2655,3423313312,49.41,4,Female
2656,3423313286,57.89,6,Male
2657,3423311291,50.86,5,Female
2658,3423312353,57.64,8,Female
2659,3423310943,51.43,5,Female
2660,3423311213,37.73,3,Male
2661,3423314183,58.56,3,Female
2662,3423312428,45.26,4,Male
2663,3423314399,37.1,6,Female
2664,3423310952,44.41,3,Female
2665,3423312511,50.62,7,Female
2666,3423311701,55.14,1,Female
2667,3423314222,39.01,5,Male
2668,3423313931,52.11,7,Female
2669,3423312522,64.48,5,Female
2670,3423313074,48.69,6,Male
2671,3423310691,57.18,5,Female
2672,3423312520,59.04,6,Male
2673,3423312589,48.86,7,Female
2674,3423313528,59.12,7,Female
2675,3423312414,45.86,7,Female
2676,3423311161,60.78,0,Male
2677,3423312541,56.91,5,Male
2678,3423312451,34.95,0,Female
2679,3423312140,47.84,4,Male
2680,3423312275,48.14,2,Female
2681,3423312694,44.89,1,Male
2682,3423313536,65.76,9,Male
2683,3423312372,41.39,8,Female
2684,3423311480,66.81,5,Male
2685,3423313234,58.92,3,Female
2686,3423313789,46.72,7,Male
2687,3423312256,44.12,2,Male
2688,3423312650,53.59,2,Male
2689,3423311170,60.9,5,Female
2690,3423312063,38.06,7,Male
2691,3423311251,64.21,7,Female
2692,3423312194,56.61,8,Male
2693,3423310522,48.03,5,Male
2694,3423312989,48.63,4,Male
2695,3423312280,46.73,5,Male
2696,3423312562,51.97,5,Female
2697,3423312775,60.65,5,Male
2698,3423313125,54.41,6,Female
2699,3423311078,65.88,5,Female
2700,3423313324,38.04,4,Female
2701,3423311932,26.27,4,Male
2702,3423313665,60.05,6,Female
2703,3423313858,50.65,4,Female
2704,3423312329,50.07,4,Female
2705,3423311572,44.68,1,Female
2706,3423310841,69.88,7,Male
2707,3423313411,48.53,6,Male
2708,3423312731,61.06,8,Female
2709,3423313069,54.4,4,Female
2710,3423312252,65.32,3,Male
2711,3423313892,48.91,2,Female
2712,3423311141,47.33,3,Female
2713,3423313636,49.7,3,Male
2714,3423312436,35.97,7,Male
2715,3423314216,55.46,5,Female
2716,3423312411,49.48,4,Female
2717,3423310858,45.89,8,Female
2718,3423311387,45.69,3,Female
2719,3423312923,70.45,6,Male
2720,3423312868,58.45,6,Female
2721,3423311514,65.42,6,Male
2722,3423311391,38.21,5,Female
2723,3423314130,42.86,4,Male
2724,3423312116,44.62,2,Female
2725,3423311925,58.27,6,Male
2726,3423312169,34.84,8,Female
2727,3423314009,56.96,7,Male
2728,3423312134,58.07,11,Male
2729,3423311715,51.52,8,Male
2730,3423313283,36.76,7,Male
2731,3423310449,51.86,4,Male
2732,3423313955,57.16,4,Female
2733,3423313602,48.67,3,Male
2734,3423310925,59.0,4,Female
2735,3423311068,54.36,2,Female
2736,3423313609,41.52,4,Male
2737,3423311370,46.37,5,Female
2738,3423310457,51.91,6,Female
2739,3423310579,65.6,6,Female
2740,3423310762,61.92,4,Male
2741,3423313963,40.24,5,Female
2742,3423311063,65.11,5,Female
2743,3423311367,26.3,7,Female
2744,3423310884,41.87,6,Male
2745,3423311491,51.6,6,Female
2746,3423310540,43.69,4,Female
2747,3423311528,63.9,7,Female
2748,3423314251,72.04,3,Female
2749,3423313742,50.67,4,Female
2750,3423312377,57.78,1,Female
2751,3423313572,69.93,3,Male
2752,3423312948,56.26,6,Female
2753,3423311175,44.91,7,Male
2754,3423313136,52.01,7,Female
2755,3423311549,41.83,5,Male
2756,3423310882,49.27,5,Female
2757,3423312478,40.09,5,Female
2758,3423314433,75.09,5,Male
2759,3423310775,44.64,4,Male
2760,3423313522,41.63,6,Female
2761,3423314368,54.41,5,Female
2762,3423311794,27.46,5,Female
2763,3423312936,52.21,5,Female
2764,3423311873,74.91,4,Male
2765,3423314044,25.48,5,Male
2766,3423314341,52.75,4,Female
2767,3423312000,45.21,7,Female
2768,3423310904,49.97,6,Male
2769,3423311756,55.33,5,Male
2770,3423314137,30.34,6,Male
2771,3423314196,53.01,4,Female
2772,3423314309,58.27,6,Male
2773,3423311954,41.23,6,Male
2774,3423311196,46.1,4,Female
2775,3423313070,60.1,5,Female
2776,3423311037,51.02,7,Male
2777,3423313517,52.59,4,Male
2778,3423312038,43.26,2,Male
2779,3423310940,50.62,8,Female
2780,3423312137,46.51,8,Male
2781,3423310462,49.64,5,Female
2782,3423313393,50.67,4,Female
2783,3423312664,65.59,9,Male
2784,3423311813,45.58,7,Female
2785,3423313825,55.72,5,Male
2786,3423311487,44.47,4,Female
2787,3423314267,55.88,5,Female
2788,3423311658,47.4,6,Male
2789,3423313904,64.15,8,Male
2790,3423312881,61.37,1,Male
2791,3423311315,35.09,4,Female
2792,3423314332,47.59,5,Female
2793,3423310957,53.96,4,Male
2794,3423311176,63.61,5,Female
2795,3423312004,45.05,4,Female
2796,3423313980,43.89,5,Female
2797,3423313080,57.82,7,Female
2798,3423311518,50.96,3,Female
2799,3423311870,42.94,5,Male
2800,3423312955,67.08,1,Female
2801,3423313728,49.88,6,Female
2802,3423314087,37.35,5,Male
2803,3423313845,53.29,6,Male
2804,3423314292,37.04,5,Male
2805,3423311515,50.28,4,Female
2806,3423312613,50.96,6,Female
2807,3423311229,46.38,6,Female
2808,3423311990,34.79,4,Male
2809,3423312925,38.92,7,Female
2810,3423311579,46.54,4,Female
2811,3423314141,62.24,10,Male
2812,3423313295,50.96,1,Female
2813,3423313846,53.23,6,Female
2814,3423313429,53.89,2,Male
2815,3423314277,74.41,5,Male
2816,3423311280,50.85,5,Female
2817,3423312361,62.67,1,Female
2818,3423311092,36.33,8,Male
2819,3423314246,50.48,8,Male
2820,3423312053,43.32,4,Male
2821,3423314266,50.78,2,Female
2822,3423312440,49.62,4,Male
2823,3423310993,52.6,4,Female
2824,3423314132,45.29,9,Female
2825,3423314415,64.98,3,Male
2826,3423314311,41.82,4,Male
2827,3423310924,55.3,4,Female
2828,3423311088,52.57,7,Female
2829,3423313068,51.53,2,Female
2830,3423311169,46.71,4,Male
2831,3423313885,52.3,3,Male
2832,3423314374,43.69,6,Male
2833,3423311297,29.7,6,Female
2834,3423313705,53.59,5,Female
2835,3423313809,48.51,8,Male
2836,3423314136,29.01,3,Male
2837,3423314417,56.14,9,Female
2838,3423312179,56.83,5,Male
2839,3423314188,59.93,7,Female
2840,3423314178,52.72,4,Male
2841,3423311307,59.63,3,Female
2842,3423314261,32.63,4,Female
2843,3423313483,26.62,5,Female
2844,3423312430,66.95,5,Female
2845,3423312782,35.24,2,Male
2846,3423313218,66.96,4,Female
2847,3423312702,54.87,6,Male
2848,3423310956,70.04,1,Male
2849,3423311083,45.11,6,Female
2850,3423310518,44.77,2,Male
2851,3423310905,75.68,7,Male
2852,3423312261,53.45,5,Female
2853,3423313171,55.01,6,Male
2854,3423311632,34.24,4,Male
2855,3423310873,52.42,5,Female
2856,3423314048,37.0,5,Female
2857,3423311100,49.14,6,Female
2858,3423311025,49.35,6,Female
2859,3423312389,32.54,8,Male
2860,3423313964,52.15,4,Female
2861,3423310640,47.49,5,Male
2862,3423310761,54.5,5,Female
2863,3423312548,31.58,6,Female
2864,3423314180,59.91,7,Male
2865,3423313595,34.02,6,Male
2866,3423311119,57.14,2,Male
2867,3423312513,38.27,8,Male
2868,3423314226,33.56,7,Female
2869,3423311012,57.74,4,Male
2870,3423310563,51.29,5,Male
2871,3423311329,51.87,4,Male
2872,3423312580,41.31,5,Female
2873,3423313650,16.39,8,Male
2874,3423314007,56.55,5,Female
2875,3423310953,41.0,6,Female
2876,3423312901,31.72,2,Female
2877,3423313977,63.75,4,Female
2878,3423311392,67.15,7,Male
2879,3423313881,33.66,8,Male
2880,3423313248,40.32,6,Male
2881,3423312295,52.41,3,Male
2882,3423310792,56.56,4,Male
2883,3423313040,50.32,5,Female
2884,3423312464,50.72,5,Female
2885,3423311097,25.17,6,Female
2886,3423313550,45.32,6,Female
2887,3423312581,45.15,7,Male
2888,3423312006,38.63,4,Female
2889,3423313078,63.43,4,Male
2890,3423311049,32.45,6,Male
2891,3423312141,34.68,7,Female
2892,3423314077,49.89,2,Female
2893,3423312204,66.63,9,Male
2894,3423313333,34.11,5,Female
2895,3423312425,56.86,4,Female
2896,3423310862,46.14,5,Male
2897,3423312326,69.49,1,Male
2898,3423311101,67.46,4,Male
2899,3423313455,37.83,7,Male
2900,3423310822,52.81,5,Female
2901,3423311639,35.42,3,Male
2902,3423313073,48.84,4,Male
2903,3423313491,58.43,2,Female
2904,3423314363,37.76,5,Female
2905,3423313969,29.88,4,Male
2906,3423313377,49.48,2,Female
2907,3423312551,36.84,5,Female
2908,3423310452,53.5,5,Male
2909,3423312876,48.95,2,Female
2910,3423311926,51.91,6,Female
2911,3423311804,72.14,6,Male
2912,3423311436,51.91,6,Female
2913,3423312585,32.58,6,Male
2914,3423310499,52.68,3,Female
2915,3423310654,58.94,5,Male
2916,3423313695,63.95,3,Male
2917,3423313863,36.88,5,Male
2918,3423310840,57.25,3,Male
2919,3423313993,44.51,6,Male
2920,3423312512,58.4,7,Male
2921,3423314411,38.4,4,Male
2922,3423311477,44.95,5,Female
2923,3423312121,47.87,4,Male
2924,3423314013,35.83,6,Male
2925,3423310842,24.58,4,Female
2926,3423312202,48.71,5,Female
2927,3423310922,56.67,3,Male
2928,3423312570,48.72,6,Female
2929,3423311864,47.6,1,Male
2930,3423313191,55.05,6,Male
2931,3423311347,62.81,6,Female
2932,3423314139,50.86,4,Female
2933,3423311111,51.63,4,Male
2934,3423313656,27.83,5,Male
2935,3423314394,50.4,7,Female
2936,3423310708,53.69,5,Female
2937,3423313684,48.17,4,Male
2938,3423314441,38.25,6,Male
2939,3423313660,54.66,3,Male
2940,3423314079,42.41,7,Male
2941,3423314428,52.04,1,Male
2942,3423313659,67.41,4,Male
2943,3423313280,50.71,7,Male
2944,3423310642,48.45,6,Female
2945,3423311811,58.03,4,Female
2946,3423311758,64.12,4,Female
2947,3423312369,41.6,7,Female
2948,3423310815,42.32,6,Female
2949,3423313811,69.72,4,Male
2950,3423310835,60.39,7,Male
2951,3423311937,57.86,6,Female
2952,3423311908,58.88,6,Female
2953,3423312225,54.94,7,Male
2954,3423312019,48.64,4,Female
2955,3423310948,69.66,4,Male
2956,3423311745,55.4,9,Male
2957,3423313192,42.27,4,Male
2958,3423313093,58.67,1,Male
2959,3423310564,58.64,1,Male
2960,3423310469,49.85,8,Male
2961,3423312930,37.14,2,Male
2962,3423314313,33.95,5,Female
2963,3423312153,40.72,6,Male
2964,3423311890,56.34,6,Male
2965,3423313118,72.41,7,Female
2966,3423310577,48.52,7,Male
2967,3423312288,68.6,4,Male
2968,3423313065,61.86,7,Male
2969,3423312040,52.59,5,Female
2970,3423313257,50.94,6,Female
2971,3423313982,58.56,7,Female
2972,3423311266,62.48,7,Male
2973,3423311945,27.48,5,Male
2974,3423312627,37.26,1,Male
2975,3423313292,70.3,3,Female
2976,3423312476,42.54,5,Female
2977,3423312752,54.23,5,Male
2978,3423313309,52.43,11,Male
2979,3423312973,54.87,4,Female
2980,3423313913,33.42,4,Female
2981,3423314098,67.51,7,Male
2982,3423312506,52.69,1,Female
2983,3423311024,55.16,7,Male
2984,3423313055,52.11,4,Female
2985,3423312552,54.27,6,Female
2986,3423310972,56.07,5,Male
2987,3423312403,46.64,5,Female
2988,3423310984,39.64,4,Male
2989,3423314113,43.58,7,Female
2990,3423311407,54.64,5,Female
2991,3423311363,39.87,4,Male
2992,3423310679,52.7,7,Male
2993,3423312609,45.53,4,Female
2994,3423311933,50.34,6,Male
2995,3423310619,53.39,4,Male
2996,3423310741,44.5,8,Male
2997,3423312588,62.6,6,Female
2998,3423312347,53.76,4,Male
2999,3423311279,54.1,7,Female
3000,3423312993,56.2,6,Male
3001,3423312809,49.33,7,Female
3002,3423312447,72.9,7,Male
3003,3423313414,45.83,2,Male
3004,3423313351,57.25,0,Male
3005,3423312667,66.67,5,Male
3006,3423312781,34.86,3,Female
3007,3423310724,51.34,6,Female
3008,3423312344,49.93,5,Female
3009,3423314059,49.43,7,Male
3010,3423313678,49.56,4,Female
3011,3423313585,64.63,8,Female
3012,3423313820,68.18,5,Male
3013,3423312875,56.45,6,Female
3014,3423310733,35.82,5,Male
3015,3423311979,51.35,6,Female
3016,3423310861,48.34,5,Female
3017,3423313382,45.94,6,Female
3018,3423314116,42.37,5,Male
3019,3423310669,60.81,6,Female
3020,3423311288,36.82,5,Female
3021,3423310558,47.77,6,Female
3022,3423313766,59.02,3,Male
3023,3423314090,60.99,4,Male
3024,3423312521,63.68,4,Male
3025,3423312768,40.54,5,Female
3026,3423311065,47.81,6,Male
3027,3423310872,49.72,4,Male
3028,3423310559,58.11,7,Female
3029,3423310895,60.73,5,Male
3030,3423312108,47.39,7,Male
3031,3423311321,63.15,0,Female
3032,3423312101,71.55,4,Male
3033,3423314264,55.78,7,Female
3034,3423313680,44.77,3,Male
3035,3423313368,36.18,5,Female
3036,3423314012,55.18,5,Female
3037,3423312646,67.74,1,Female
3038,3423312434,59.16,8,Female
3039,3423312308,55.51,8,Female
3040,3423312343,40.01,1,Female
3041,3423310574,49.71,6,Female
3042,3423313410,56.49,4,Male
3043,3423313697,55.05,7,Female
3044,3423311366,57.91,7,Female
3045,3423312181,50.49,3,Female
3046,3423313561,56.18,6,Male
3047,3423312935,51.35,2,Male
3048,3423311117,48.29,5,Male
3049,3423311519,30.16,5,Male
3050,3423312906,57.01,7,Female
3051,3423313869,42.9,6,Female
3052,3423310580,64.85,6,Male
3053,3423314347,61.21,7,Male
3054,3423310463,31.6,5,Female
3055,3423313348,43.61,3,Female
3056,3423312586,35.6,1,Female
3057,3423312109,55.47,9,Male
3058,3423313470,37.15,7,Female
3059,3423313579,48.09,5,Male
3060,3423310544,49.65,11,Male
3061,3423311672,31.25,4,Male
3062,3423313717,54.0,6,Female
3063,3423313905,47.68,4,Female
3064,3423310712,48.19,6,Male
3065,3423314200,37.64,7,Male
3066,3423311614,63.66,1,Female
3067,3423311948,34.94,5,Female
3068,3423313468,34.41,4,Female
3069,3423314258,47.46,2,Male
3070,3423312016,60.78,6,Female
3071,3423314152,55.58,4,Male
3072,3423311376,44.49,4,Male
3073,3423313879,36.07,5,Female
3074,3423312873,49.26,7,Male
3075,3423313591,64.9,6,Female
3076,3423313925,53.25,3,Male
3077,3423311358,54.25,7,Female
3078,3423313279,48.47,3,Female
3079,3423313539,50.56,5,Female
3080,3423311439,45.67,7,Female
3081,3423313251,59.67,3,Female
3082,3423311629,47.77,5,Female
3083,3423311319,51.2,9,Male
3084,3423311648,52.57,5,Female
3085,3423313967,56.52,7,Male
3086,3423313747,63.71,6,Male
3087,3423312837,63.72,8,Female
3088,3423313422,65.08,3,Female
3089,3423312668,48.42,5,Female
3090,3423313027,41.08,2,Male
3091,3423312933,46.2,5,Female
3092,3423312686,47.74,7,Male
3093,3423312177,50.78,5,Female
3094,3423313945,62.3,5,Female
3095,3423310497,38.42,2,Female
3096,3423310900,51.55,6,Female
3097,3423312008,41.31,6,Male
3098,3423311695,57.2,5,Female
3099,3423311676,51.97,7,Female
3100,3423314220,34.74,4,Female
3101,3423310969,62.81,4,Male
3102,3423311924,55.97,4,Male
3103,3423311819,54.99,6,Male
3104,3423312495,58.13,4,Female
3105,3423312947,66.86,6,Male
3106,3423310832,45.03,11,Female
3107,3423310681,53.54,7,Female
3108,3423311287,23.2,8,Female
3109,3423313765,64.13,6,Male
3110,3423313082,53.11,3,Male
3111,3423311284,62.58,8,Female
3112,3423311944,57.68,2,Female
3113,3423314317,29.13,5,Female
3114,3423311232,58.83,5,Male
3115,3423313150,44.83,7,Male
3116,3423313804,40.46,7,Female
3117,3423310941,58.92,4,Female
3118,3423311559,56.04,6,Male
3119,3423312459,41.14,6,Female
3120,3423312152,48.35,7,Female
3121,3423313341,56.17,1,Female
3122,3423313261,47.57,5,Female
3123,3423312035,44.22,5,Female
3124,3423311649,52.85,4,Male
3125,3423313453,41.15,7,Male
3126,3423311404,47.82,4,Male
3127,3423310496,66.89,3,Male
3128,3423311440,43.25,7,Male
3129,3423313216,74.47,5,Male
3130,3423312409,47.43,2,Male
3131,3423313017,49.34,3,Male
3132,3423311262,56.37,3,Male
3133,3423313357,50.64,4,Female
3134,3423314380,60.36,5,Female
3135,3423313580,45.74,5,Female
3136,3423313823,60.32,5,Female
3137,3423313026,59.08,5,Male
3138,3423312754,40.87,5,Female
3139,3423311269,63.55,1,Female
3140,3423312622,54.65,4,Male
3141,3423311824,53.47,4,Female
3142,3423314031,41.7,5,Female
3143,3423312334,55.76,7,Female
3144,3423311722,53.33,5,Male
3145,3423313798,49.58,4,Male
3146,3423312524,40.9,5,Female
3147,3423311289,54.32,5,Male
3148,3423311883,52.11,11,Female
3149,3423312961,54.34,3,Female
3150,3423312950,41.75,5,Male
3151,3423310989,49.19,5,Male
3152,3423313442,46.8,6,Female
3153,3423313958,30.97,8,Male
3154,3423310903,42.42,4,Male
3155,3423313204,30.31,6,Male
3156,3423313736,32.95,10,Female
3157,3423313987,58.13,6,Female
3158,3423312043,64.32,3,Female
3159,3423310608,39.93,4,Female
3160,3423311018,40.63,3,Female
3161,3423313240,48.81,6,Male
3162,3423311952,40.34,2,Male
3163,3423314340,54.29,9,Male
3164,3423311684,47.92,7,Male
3165,3423311762,55.11,6,Female
3166,3423312277,58.93,6,Male
3167,3423311588,34.04,6,Female
3168,3423311295,50.3,8,Male
3169,3423312892,51.38,4,Male
3170,3423311424,42.02,1,Male
3171,3423311919,39.33,6,Female
3172,3423310879,49.76,7,Male
3173,3423311679,46.96,1,Male
3174,3423313557,58.61,5,Male
3175,3423310998,32.53,4,Female
3176,3423313176,38.94,8,Female
3177,3423312888,46.81,9,Male
3178,3423310701,50.56,5,Male
3179,3423313016,37.57,6,Female
3180,3423312117,49.86,5,Male
3181,3423312293,53.57,4,Female
3182,3423313861,35.15,5,Male
3183,3423314035,36.91,6,Female
3184,3423310954,60.04,5,Female
3185,3423311733,41.25,3,Male
3186,3423310584,49.53,7,Male
3187,3423310511,44.54,7,Male
3188,3423310876,53.61,3,Female
3189,3423312771,62.81,7,Female
3190,3423313743,49.22,8,Female
3191,3423311130,52.34,7,Female
3192,3423313183,55.11,3,Female
3193,3423310571,50.03,9,Female
3194,3423312518,54.39,3,Male
3195,3423312761,47.56,5,Male
3196,3423314346,39.39,8,Female
3197,3423313451,46.85,7,Female
3198,3423313552,37.68,7,Female
3199,3423312998,50.56,5,Female
3200,3423314190,179.22,95,Female
3201,3423314144,192.34,69,Male
3202,3423314442,140.25,92,Male
3203,3423313001,184.28,70,Male
3204,3423311047,200.58,50,Female
3205,3423312780,197.99,95,Male
3206,3423313932,199.81,32,Male
3207,3423310689,168.45,70,Male
3208,3423312919,197.87,74,Female
3209,3423314356,172.08,87,Male
3210,3423310586,164.31,45,Male
3211,3423313042,162.56,56,Female
3212,3423312098,165.2,74,Female
3213,3423313466,211.36,5,Male
3214,3423310545,157.51,59,Female
3215,3423311847,208.47,26,Male
3216,3423311620,180.95,85,Female
3217,3423312577,167.83,70,Female
3218,3423313198,144.23,49,Female
3219,3423312363,163.82,79,Female
3220,3423311045,186.28,4,Male
3221,3423310933,182.21,72,Female
3222,3423313498,149.08,78,Female
3223,3423312553,171.83,50,Male
3224,3423313412,212.8,51,Male
3225,3423311630,185.3,49,Male
3226,3423313019,170.11,49,Male
3227,3423312418,175.82,80,Male
3228,3423311974,234.52,88,Female
3229,3423312470,164.03,86,Male
3230,3423312832,200.77,79,Male
3231,3423313399,168.47,56,Male
3232,3423314334,184.79,89,Male
3233,3423311956,158.61,71,Female
3234,3423314293,192.11,68,Male
3235,3423313331,176.49,82,Female
3236,3423312723,190.97,76,Male
3237,3423314086,175.93,53,Female
3238,3423311402,157.99,44,Male
3239,3423313142,197.56,57,Female
3240,3423313018,140.32,56,Female
3241,3423313048,162.56,23,Male
3242,3423313646,181.12,58,Male
3243,3423312691,197.26,76,Male
3244,3423314248,156.85,58,Female
3245,3423311901,164.13,99,Male
3246,3423311468,187.37,86,Male
3247,3423314100,174.32,28,Male
3248,3423311601,145.21,96,Female
3249,3423313433,178.05,29,Male
3250,3423313784,183.7,74,Female
3251,3423312054,121.07,57,Female
3252,3423313479,171.16,51,Female
3253,3423313821,148.0,66,Female
3254,3423314285,162.93,75,Female
3255,3423313505,163.17,91,Male
3256,3423310597,184.96,65,Male
3257,3423313168,178.28,71,Female
3258,3423312770,190.13,52,Female
3259,3423310962,167.55,70,Male
3260,3423313779,176.01,70,Male
3261,3423312312,157.02,21,Male
3262,3423313902,173.72,84,Male
3263,3423311160,224.47,52,Female
3264,3423310942,219.46,75,Male
3265,3423310464,156.79,46,Male
3266,3423312665,193.01,43,Female
3267,3423311784,191.2,70,Female
3268,3423311425,183.98,61,Male
3269,3423312435,181.04,58,Male
3270,3423314343,192.37,99,Female
3271,3423311627,185.03,41,Female
3272,3423310923,202.94,80,Male
3273,3423313428,178.47,99,Female
3274,3423312913,213.93,47,Female
3275,3423311790,188.36,63,Male
3276,3423310671,164.08,71,Female
3277,3423311382,173.91,75,Male
3278,3423310860,175.29,34,Male
3279,3423313827,208.65,45,Male
3280,3423310643,212.49,25,Female
3281,3423310938,183.78,56,Male
3282,3423312233,162.3,74,Female
3283,3423312899,164.83,53,Female
3284,3423311897,172.53,76,Male
3285,3423314328,179.26,79,Male
3286,3423312184,187.12,99,Female
3287,3423314358,191.47,93,Female
3288,3423312173,202.02,38,Male
3289,3423314384,188.06,75,Male
3290,3423312303,201.54,90,Male
3291,3423314396,165.23,57,Female
3292,3423311005,183.92,29,Female
3293,3423313215,166.22,77,Male
3294,3423313020,167.75,41,Male
3295,3423311010,219.54,39,Female
3296,3423312601,209.43,64,Female
3297,3423313496,145.28,91,Female
3298,3423312088,185.5,67,Female
3299,3423311039,168.77,55,Male
3300,3423312649,174.41,36,Male
3301,3423313853,169.45,67,Female
3302,3423311723,159.2,46,Female
3303,3423314000,184.76,56,Female
3304,3423311845,228.21,61,Male
3305,3423314017,151.81,67,Male
3306,3423311612,158.47,100,Female
3307,3423312623,186.03,65,Male
3308,3423312230,169.85,99,Female
3309,3423313271,154.52,51,Female
3310,3423310898,198.3,99,Female
3311,3423311917,149.71,78,Female
3312,3423313436,182.53,99,Female
3313,3423313456,204.62,38,Female
3314,3423313513,224.94,27,Female
3315,3423313871,177.2,87,Female
3316,3423310955,182.4,83,Female
3317,3423314016,189.88,97,Female
3318,3423310913,214.17,73,Female
3319,3423311064,159.8,58,Male
3320,3423313485,150.8,8,Female
3321,3423312898,149.55,7,Female
3322,3423314299,154.72,19,Female
3323,3423311602,188.1,15,Male
3324,3423313449,151.59,4,Male
3325,3423312138,209.27,11,Female
3326,3423311828,184.26,7,Male
3327,3423314409,184.77,15,Male
3328,3423311384,168.27,14,Female
3329,3423311995,178.52,17,Female
3330,3423312445,190.16,12,Female
3331,3423312991,176.3,18,Male
3332,3423312690,195.01,10,Male
3333,3423310934,176.1,5,Male
3334,3423313224,186.4,19,Female
3335,3423310543,158.63,13,Female
3336,3423312986,190.1,6,Female
3337,3423312380,198.1,3,Female
3338,3423311316,165.93,1,Male
3339,3423311580,162.35,13,Male
3340,3423311849,203.98,11,Male
3341,3423313137,177.21,16,Male
3342,3423310850,192.25,12,Female
3343,3423312975,164.47,7,Male
